,filename,class,width,height,frames_per_second,num_frames,num_roles_in_video,class_selected(count>20),selected
5300,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_17.avi,swing_baseball,416,240,30.0,85,8.0,1,False
5301,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_26.avi,swing_baseball,416,240,30.0,45,,1,False
5302,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_36.avi,swing_baseball,416,240,30.0,53,12.0,1,False
5303,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_40.avi,swing_baseball,416,240,30.0,65,,1,False
5304,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_49.avi,swing_baseball,416,240,30.0,54,,1,False
5305,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_55.avi,swing_baseball,416,240,30.0,170,2.0,1,False
5306,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_56.avi,swing_baseball,416,240,30.0,137,3.0,1,False
5307,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_63.avi,swing_baseball,416,240,30.0,61,28.0,1,False
5308,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_64.avi,swing_baseball,416,240,30.0,66,8.0,1,False
5309,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_66.avi,swing_baseball,416,240,30.0,55,27.0,1,False
5310,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_68.avi,swing_baseball,416,240,30.0,103,6.0,1,False
5311,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_69.avi,swing_baseball,416,240,30.0,111,26.0,1,False
5312,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_70.avi,swing_baseball,416,240,30.0,60,,1,False
5313,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_71.avi,swing_baseball,416,240,30.0,55,9.0,1,False
5314,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_72.avi,swing_baseball,416,240,30.0,60,3.0,1,False
5315,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_73.avi,swing_baseball,416,240,30.0,63,5.0,1,False
5316,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_85.avi,swing_baseball,416,240,30.0,43,17.0,1,False
5317,Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_88.avi,swing_baseball,416,240,30.0,69,26.0,1,False
5318,Faith_Rewarded_swing_baseball_f_nm_np1_fr_med_52.avi,swing_baseball,416,240,30.0,67,32.0,1,False
5319,Faith_Rewarded_swing_baseball_f_nm_np1_fr_med_75.avi,swing_baseball,416,240,30.0,94,17.0,1,False
5320,Faith_Rewarded_swing_baseball_f_nm_np1_fr_med_81.avi,swing_baseball,416,240,30.0,60,17.0,1,False
5321,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_18.avi,swing_baseball,416,240,30.0,66,8.0,1,False
5322,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_25.avi,swing_baseball,416,240,30.0,61,6.0,1,False
5323,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_38.avi,swing_baseball,416,240,30.0,34,17.0,1,False
5324,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_39.avi,swing_baseball,416,240,30.0,50,6.0,1,False
5325,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_42.avi,swing_baseball,416,240,30.0,46,9.0,1,False
5326,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_47.avi,swing_baseball,416,240,30.0,63,33.0,1,False
5327,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_51.avi,swing_baseball,416,240,30.0,81,1.0,1,True
5328,Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_82.avi,swing_baseball,416,240,30.0,84,9.0,1,False
5329,Faith_Rewarded_swing_baseball_f_nm_np1_le_med_19.avi,swing_baseball,416,240,30.0,59,22.0,1,False
5330,Faith_Rewarded_swing_baseball_f_nm_np1_le_med_30.avi,swing_baseball,416,240,30.0,65,21.0,1,False
5331,Faith_Rewarded_swing_baseball_f_nm_np1_ri_bad_4.avi,swing_baseball,416,240,30.0,46,7.0,1,False
5332,Faith_Rewarded_swing_baseball_f_nm_np1_ri_bad_53.avi,swing_baseball,416,240,30.0,37,7.0,1,False
5333,Faith_Rewarded_swing_baseball_f_nm_np1_ri_bad_59.avi,swing_baseball,416,240,30.0,38,19.0,1,False
5334,Faith_Rewarded_swing_baseball_f_nm_np1_ri_bad_61.avi,swing_baseball,416,240,30.0,49,10.0,1,False
5335,Faith_Rewarded_swing_baseball_f_nm_np1_ri_med_62.avi,swing_baseball,416,240,30.0,41,14.0,1,False
5336,Faith_Rewarded_swing_baseball_u_cm_np1_ri_bad_3.avi,swing_baseball,416,240,30.0,60,7.0,1,False
5337,Faith_Rewarded_swing_baseball_u_nm_np1_fr_bad_45.avi,swing_baseball,416,240,30.0,51,2.0,1,False
5338,Faith_Rewarded_swing_baseball_u_nm_np1_le_bad_12.avi,swing_baseball,416,240,30.0,37,10.0,1,False
5339,Faith_Rewarded_swing_baseball_u_nm_np1_ri_bad_48.avi,swing_baseball,416,240,30.0,44,7.0,1,False
5340,Faith_Rewarded_swing_baseball_u_nm_np1_ri_bad_57.avi,swing_baseball,416,240,30.0,54,12.0,1,False
5341,Fellowship_7_swing_baseball_u_nm_np1_fr_bad_14.avi,swing_baseball,352,240,30.0,42,,1,False
5342,HittingaSingle_swing_baseball_f_cm_np1_fr_med_0.avi,swing_baseball,320,240,30.0,103,14.0,1,False
5343,HittingaSingle_swing_baseball_f_cm_np1_fr_med_1.avi,swing_baseball,320,240,30.0,113,9.0,1,False
5344,Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_0.avi,swing_baseball,320,240,30.0,133,14.0,1,False
5345,Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_1.avi,swing_baseball,320,240,30.0,140,7.0,1,False
5346,Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_2.avi,swing_baseball,320,240,30.0,84,10.0,1,False
5347,Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_3.avi,swing_baseball,320,240,30.0,98,7.0,1,False
5348,Hittingmechanics_swing_baseball_f_nm_np1_fr_bad_0.avi,swing_baseball,320,240,30.0,382,1.0,1,True
5349,HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_0.avi,swing_baseball,320,240,30.0,126,1.0,1,True
5350,HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_1.avi,swing_baseball,320,240,30.0,143,2.0,1,False
5351,MarkTeixeiratripleagainstBoston_swing_baseball_f_cm_np1_ba_bad_0.avi,swing_baseball,320,240,30.0,81,5.0,1,False
5352,MattBolden(hittinginslowmotion)_swing_baseball_f_nm_np1_fr_bad_0.avi,swing_baseball,320,240,30.0,113,23.0,1,False
5353,MattBoldenDoubles(SlowMotion)_swing_baseball_f_cm_np1_fr_bad_0.avi,swing_baseball,320,240,30.0,140,4.0,1,False
5354,SlowMotionBPHomeRun_swing_baseball_f_nm_np1_fr_bad_0.avi,swing_baseball,360,240,30.0,347,1.0,1,True
5355,SlowMotionHomerAtOleMiss_swing_baseball_f_cm_np1_ba_bad_0.avi,swing_baseball,320,240,30.0,306,2.0,1,False
5356,SlowMotionofMySwing_swing_baseball_f_cm_np1_fr_bad_0.avi,swing_baseball,424,240,30.0,120,36.0,1,False
5357,SlowmotionBretthitsasingle_swing_baseball_f_cm_np1_ba_bad_0.avi,swing_baseball,320,240,30.0,92,10.0,1,False
5358,SlowmotionBretthitsasingle_swing_baseball_f_cm_np1_ba_bad_1.avi,swing_baseball,320,240,30.0,160,11.0,1,False
5359,Tannerafterwecorrected_swing_baseball_f_cm_np1_fr_bad_0.avi,swing_baseball,320,240,30.0,91,2.0,1,False
5360,Tannerafterwecorrected_swing_baseball_f_cm_np1_fr_bad_1.avi,swing_baseball,320,240,30.0,85,2.0,1,False
5361,Tannerafterwecorrected_swing_baseball_f_cm_np1_fr_bad_2.avi,swing_baseball,320,240,30.0,105,1.0,1,True
5362,Tannerafterwecorrected_swing_baseball_f_cm_np1_fr_bad_3.avi,swing_baseball,320,240,30.0,81,1.0,1,True
5363,The_Matrix_Revolutions_3_swing_baseball_u_nm_np1_fr_bad_0.avi,swing_baseball,352,240,30.0,53,4.0,1,False
5364,VenomSwingIceman_swing_baseball_f_cm_np1_fr_bad_0.avi,swing_baseball,360,240,30.0,285,4.0,1,False
5365,hittingofftee2_swing_baseball_f_nm_np1_fr_med_0.avi,swing_baseball,320,240,30.0,107,1.0,1,True
5366,hittingofftee2_swing_baseball_f_nm_np1_fr_med_1.avi,swing_baseball,320,240,30.0,185,1.0,1,True
5367,hittingofftee2_swing_baseball_f_nm_np1_fr_med_10.avi,swing_baseball,320,240,30.0,123,1.0,1,True
5368,hittingofftee2_swing_baseball_f_nm_np1_fr_med_11.avi,swing_baseball,320,240,30.0,119,1.0,1,True
5369,hittingofftee2_swing_baseball_f_nm_np1_fr_med_2.avi,swing_baseball,320,240,30.0,151,1.0,1,True
5370,hittingofftee2_swing_baseball_f_nm_np1_fr_med_3.avi,swing_baseball,320,240,30.0,123,1.0,1,True
5371,hittingofftee2_swing_baseball_f_nm_np1_fr_med_4.avi,swing_baseball,320,240,30.0,143,4.0,1,False
5372,hittingofftee2_swing_baseball_f_nm_np1_fr_med_5.avi,swing_baseball,320,240,30.0,155,1.0,1,True
5373,hittingofftee2_swing_baseball_f_nm_np1_fr_med_6.avi,swing_baseball,320,240,30.0,123,1.0,1,True
5374,hittingofftee2_swing_baseball_f_nm_np1_fr_med_7.avi,swing_baseball,320,240,30.0,160,3.0,1,False
5375,hittingofftee2_swing_baseball_f_nm_np1_fr_med_8.avi,swing_baseball,320,240,30.0,129,1.0,1,True
5376,hittingofftee2_swing_baseball_f_nm_np1_fr_med_9.avi,swing_baseball,320,240,30.0,138,1.0,1,True
5377,longhomerunhomerunswingslowmotion_swing_baseball_f_cm_np1_ba_bad_0.avi,swing_baseball,320,240,30.0,195,18.0,1,False
5378,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_11.avi,swing_baseball,320,240,30.0,98,6.0,1,False
5379,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_12.avi,swing_baseball,320,240,30.0,119,2.0,1,False
5380,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_13.avi,swing_baseball,320,240,30.0,131,2.0,1,False
5381,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_14.avi,swing_baseball,320,240,30.0,111,1.0,1,True
5382,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_15.avi,swing_baseball,320,240,30.0,116,3.0,1,False
5383,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_16.avi,swing_baseball,320,240,30.0,123,2.0,1,False
5384,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_17.avi,swing_baseball,320,240,30.0,138,2.0,1,False
5385,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_18.avi,swing_baseball,320,240,30.0,126,2.0,1,False
5386,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_19.avi,swing_baseball,320,240,30.0,161,1.0,1,True
5387,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_2.avi,swing_baseball,320,240,30.0,114,1.0,1,True
5388,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_3.avi,swing_baseball,320,240,30.0,78,1.0,1,True
5389,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_4.avi,swing_baseball,320,240,30.0,141,2.0,1,False
5390,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_5.avi,swing_baseball,320,240,30.0,116,1.0,1,True
5391,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_6.avi,swing_baseball,320,240,30.0,141,1.0,1,True
5392,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_7.avi,swing_baseball,320,240,30.0,149,1.0,1,True
5393,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_8.avi,swing_baseball,320,240,30.0,95,1.0,1,True
5394,practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_9.avi,swing_baseball,320,240,30.0,108,1.0,1,True
5395,practicingmybaseballswing2009_swing_baseball_u_cm_np1_fr_med_0.avi,swing_baseball,320,240,30.0,102,1.0,1,True
5396,practicingmybaseballswing2009_swing_baseball_u_cm_np1_fr_med_1.avi,swing_baseball,320,240,30.0,108,1.0,1,True
5397,practicingmybaseballswing2009_swing_baseball_u_cm_np1_fr_med_10.avi,swing_baseball,320,240,30.0,116,1.0,1,True
5398,2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_fr_bad_2.avi,sword,300,240,30.0,100,52.0,0,False
5399,2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_le_bad_0.avi,sword,300,240,30.0,87,43.0,0,False
5400,2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_le_bad_1.avi,sword,300,240,30.0,107,51.0,0,False
5401,AHF_longsword_against_Rapier_and_Dagger_Fight_sword_f_cm_np2_ri_bad_0.avi,sword,320,240,30.0,43,2.0,0,False
5402,AHF_longsword_against_Rapier_and_Dagger_Fight_sword_f_cm_np2_ri_bad_1.avi,sword,320,240,30.0,41,2.0,0,False
5403,AHF_longsword_against_Rapier_and_Dagger_Fight_sword_f_cm_np2_ri_bad_2.avi,sword,320,240,30.0,47,2.0,0,False
5404,Agilitas_tv_Intro_Schwertkampf_in_der_R_stung_sword_u_cm_np2_fr_med_0.avi,sword,300,240,30.0,55,7.0,0,False
5405,Agilitas_tv_Intro_Schwertkampf_in_der_R_stung_sword_u_cm_np2_ri_med_1.avi,sword,300,240,30.0,46,6.0,0,False
5406,Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_sword_f_cm_np2_ri_med_4.avi,sword,320,240,30.0,54,,0,False
5407,Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_sword_f_nm_np6_ri_med_1.avi,sword,320,240,30.0,87,26.0,0,False
5408,Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_sword_f_nm_np6_ri_med_2.avi,sword,320,240,30.0,107,33.0,0,False
5409,Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_sword_u_cm_np6_ri_med_0.avi,sword,320,240,30.0,76,27.0,0,False
5410,Best_Sword_Fights_-_Vol__1_-__Rob_Roy__sword_f_cm_np2_ba_bad_0.avi,sword,560,240,30.0,50,4.0,0,False
5411,Best_Sword_Fights_-_Vol__1_-__Rob_Roy__sword_u_cm_np2_fr_bad_2.avi,sword,560,240,30.0,43,4.0,0,False
5412,Best_Sword_Fights_-_Vol__1_-__Rob_Roy__sword_u_cm_np2_fr_med_1.avi,sword,560,240,30.0,55,18.0,0,False
5413,Best_fight_scene_in_history_of_movie_sword_u_cm_np2_fr_bad_1.avi,sword,320,240,30.0,74,,0,False
5414,Black_Knight_sword_f_cm_np2_fr_goo_3.avi,sword,320,240,30.0,55,7.0,0,False
5415,Black_Knight_sword_u_cm_np2_ba_goo_0.avi,sword,320,240,30.0,79,10.0,0,False
5416,Black_Knight_sword_u_cm_np2_ba_goo_1.avi,sword,320,240,30.0,79,11.0,0,False
5417,Black_Knight_sword_u_cm_np2_ba_goo_2.avi,sword,320,240,30.0,79,7.0,0,False
5418,Black_Knight_sword_u_cm_np2_le_goo_4.avi,sword,320,240,30.0,59,,0,False
5419,Blade_Vs_Deacon_Frost_Sword_Fight_Scene_sword_f_cm_np2_fr_med_0.avi,sword,360,240,30.0,83,10.0,0,False
5420,Blade_Vs_Deacon_Frost_Sword_Fight_Scene_sword_f_cm_np2_le_med_1.avi,sword,360,240,30.0,63,7.0,0,False
5421,Blade_Vs_Deacon_Frost_Sword_Fight_Scene_sword_f_cm_np2_le_med_2.avi,sword,360,240,30.0,96,16.0,0,False
5422,Blood_And_Bone_(sword_fight_Scene)_sword_f_nm_np2_ri_bad_0.avi,sword,424,240,30.0,46,3.0,0,False
5423,Blood_And_Bone_(sword_fight_Scene)_sword_f_nm_np2_ri_med_1.avi,sword,424,240,30.0,52,4.0,0,False
5424,David_Carradine_vs__Michael_Jai_White_sword_u_nm_np2_fr_med_0.avi,sword,360,240,30.0,38,4.0,0,False
5425,David_Carradine_vs__Michael_Jai_White_sword_u_nm_np2_fr_med_1.avi,sword,360,240,30.0,35,4.0,0,False
5426,David_Carradine_vs__Michael_Jai_White_sword_u_nm_np2_ri_med_2.avi,sword,360,240,30.0,55,8.0,0,False
5427,Duncan_Macleod_&_Amanda_Soulmates_Part_2_sword_u_cm_np2_fr_med_0.avi,sword,320,240,30.0,272,9.0,0,False
5428,Duncan_Macleod_&_Amanda_Soulmates_Part_2_sword_u_cm_np2_fr_med_2.avi,sword,320,240,30.0,92,5.0,0,False
5429,Duncan_Macleod_&_Amanda_Soulmates_Part_2_sword_u_cm_np2_fr_med_3.avi,sword,320,240,30.0,84,12.0,0,False
5430,Duncan_Macleod_&_Amanda_Soulmates_Part_2_sword_u_cm_np2_le_med_1.avi,sword,320,240,30.0,69,4.0,0,False
5431,Fechten_mit_dem_langen_Schwert_sword_f_cm_np2_le_med_0.avi,sword,320,240,30.0,67,,0,False
5432,Fechten_mit_dem_langen_Schwert_sword_f_cm_np2_le_med_1.avi,sword,320,240,30.0,68,2.0,0,False
5433,Fechten_mit_dem_langen_Schwert_sword_f_cm_np2_le_med_2.avi,sword,320,240,30.0,66,4.0,0,False
5434,Fechten_mit_dem_langen_Schwert_sword_f_cm_np2_le_med_3.avi,sword,320,240,30.0,51,3.0,0,False
5435,Fechten_mit_dem_langen_Schwert_sword_f_cm_np2_le_med_6.avi,sword,320,240,30.0,51,7.0,0,False
5436,Fechten_mit_dem_langen_Schwert_sword_f_cm_np2_le_med_8.avi,sword,320,240,30.0,66,2.0,0,False
5437,Fechten_mit_dem_langen_Schwert_sword_u_cm_np2_fr_med_4.avi,sword,320,240,30.0,56,9.0,0,False
5438,Fechten_mit_dem_langen_Schwert_sword_u_cm_np2_fr_med_5.avi,sword,320,240,30.0,53,4.0,0,False
5439,Fechten_mit_dem_langen_Schwert_sword_u_cm_np2_le_med_7.avi,sword,320,240,30.0,49,5.0,0,False
5440,Fellowship_4_sword_u_cm_np1_fr_med_4.avi,sword,352,240,30.0,55,7.0,0,False
5441,Fellowship_5_sword_u_nm_np1_ri_med_5.avi,sword,360,240,30.0,40,,0,False
5442,Gohatto_-_sword_fight_scene_sword_f_cm_np2_ba_med_3.avi,sword,428,240,30.0,80,24.0,0,False
5443,Gohatto_-_sword_fight_scene_sword_f_cm_np2_fr_med_0.avi,sword,428,240,30.0,80,27.0,0,False
5444,Gohatto_-_sword_fight_scene_sword_f_cm_np2_fr_med_1.avi,sword,428,240,30.0,80,25.0,0,False
5445,Gohatto_-_sword_fight_scene_sword_f_cm_np2_ri_med_2.avi,sword,428,240,30.0,80,25.0,0,False
5446,HIGHLANDER___TRAINING___WEEPING_OF_THE_SPIRITS_sword_f_cm_np2_fr_med_0.avi,sword,424,240,30.0,193,14.0,0,False
5447,HIGHLANDER___TRAINING___WEEPING_OF_THE_SPIRITS_sword_u_cm_np2_fr_med_1.avi,sword,424,240,30.0,108,,0,False
5448,Kendo_sword_f_nm_np1_fr_bad_4.avi,sword,300,240,30.0,80,15.0,0,False
5449,Kendo_sword_f_nm_np1_fr_bad_5.avi,sword,300,240,30.0,80,9.0,0,False
5450,Kendo_sword_f_nm_np1_fr_bad_6.avi,sword,300,240,30.0,80,14.0,0,False
5451,Kendo_sword_f_nm_np1_fr_bad_7.avi,sword,300,240,30.0,80,18.0,0,False
5452,Kendo_sword_f_nm_np2_ba_bad_0.avi,sword,300,240,30.0,80,21.0,0,False
5453,Kendo_sword_f_nm_np2_ba_bad_1.avi,sword,300,240,30.0,80,12.0,0,False
5454,Kendo_sword_f_nm_np2_ba_bad_2.avi,sword,300,240,30.0,80,18.0,0,False
5455,MAF_Tenshin_Ryu_sword_f_cm_np2_le_med_1.avi,sword,320,240,30.0,95,29.0,0,False
5456,MAF_Tenshin_Ryu_sword_f_cm_np2_ri_med_0.avi,sword,320,240,30.0,60,15.0,0,False
5457,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_ba_med_6.avi,sword,320,240,30.0,58,9.0,0,False
5458,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_ba_med_7.avi,sword,320,240,30.0,48,4.0,0,False
5459,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_fr_med_5.avi,sword,320,240,30.0,62,4.0,0,False
5460,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_le_bad_0.avi,sword,320,240,30.0,42,6.0,0,False
5461,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_le_med_1.avi,sword,320,240,30.0,42,6.0,0,False
5462,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_le_med_3.avi,sword,320,240,30.0,50,5.0,0,False
5463,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_ri_med_2.avi,sword,320,240,30.0,41,3.0,0,False
5464,Medieval_Times_Knights_Battle_Sword_Fight_sword_f_cm_np2_ri_med_4.avi,sword,320,240,30.0,43,9.0,0,False
5465,Medieval_knight_fight_sword_f_cm_np1_ba_med_5.avi,sword,320,240,30.0,81,8.0,0,False
5466,Medieval_knight_fight_sword_f_cm_np1_le_med_0.avi,sword,320,240,30.0,81,22.0,0,False
5467,Medieval_knight_fight_sword_f_cm_np1_le_med_2.avi,sword,320,240,30.0,81,36.0,0,False
5468,Medieval_knight_fight_sword_f_cm_np1_ri_med_1.avi,sword,320,240,30.0,81,33.0,0,False
5469,Medieval_knight_fight_sword_f_cm_np1_ri_med_3.avi,sword,320,240,30.0,81,12.0,0,False
5470,Medieval_knight_fight_sword_f_cm_np1_ri_med_4.avi,sword,320,240,30.0,81,11.0,0,False
5471,Medieval_sword_fight_sword_f_cm_np2_ba_med_0.avi,sword,328,240,30.0,80,34.0,0,False
5472,Medieval_sword_fight_sword_f_cm_np2_ba_med_1.avi,sword,328,240,30.0,80,26.0,0,False
5473,Medieval_sword_fight_sword_f_cm_np2_ba_med_3.avi,sword,328,240,30.0,80,34.0,0,False
5474,Medieval_sword_fight_sword_f_cm_np2_ri_med_2.avi,sword,328,240,30.0,80,34.0,0,False
5475,Moonfleet_1955_rapier_vs_halberd_duel__Stewart_Granger_sword_u_cm_np2_ri_bad_0.avi,sword,568,240,30.0,46,12.0,0,False
5476,Obi-Wan_Kenobi__Anakin_Skywalker_and_Yoda_vs__Count_Dooku_sword_f_cm_np2_fr_bad_3.avi,sword,320,240,30.0,110,,0,False
5477,Obi-Wan_Kenobi__Anakin_Skywalker_and_Yoda_vs__Count_Dooku_sword_f_cm_np2_le_bad_1.avi,sword,320,240,30.0,75,10.0,0,False
5478,Obi-Wan_Kenobi__Anakin_Skywalker_and_Yoda_vs__Count_Dooku_sword_f_cm_np2_ri_bad_2.avi,sword,320,240,30.0,90,10.0,0,False
5479,Obi-Wan_Kenobi__Anakin_Skywalker_and_Yoda_vs__Count_Dooku_sword_u_cm_np2_ri_bad_0.avi,sword,320,240,30.0,99,,0,False
5480,Pirates_2_sword_f_cm_np2_le_med_4.avi,sword,352,240,30.0,91,8.0,0,False
5481,Pirates_2_sword_u_cm_np1_fr_med_3.avi,sword,352,240,30.0,59,3.0,0,False
5482,Pirates_6_sword_f_cm_np2_ba_bad_8.avi,sword,352,240,30.0,157,6.0,0,False
5483,Pirates_6_sword_f_cm_np2_ba_med_6.avi,sword,352,240,30.0,57,,0,False
5484,RETURN_OF_THE_KING_sword_u_cm_np1_fr_med_53.avi,sword,560,240,30.0,49,,0,False
5485,RETURN_OF_THE_KING_sword_u_nm_np1_fr_bad_42.avi,sword,560,240,30.0,26,4.0,0,False
5486,Return_of_the_King_4_sword_u_cm_np1_ba_med_1.avi,sword,352,240,30.0,49,,0,False
5487,Return_of_the_King_4_sword_u_cm_np1_ri_bad_2.avi,sword,352,240,30.0,57,3.0,0,False
5488,Return_of_the_King_4_sword_u_cm_np1_ri_bad_7.avi,sword,352,240,30.0,64,11.0,0,False
5489,Return_of_the_King_9_sword_u_nm_np1_fr_bad_8.avi,sword,352,240,30.0,59,,0,False
5490,Samurai_Fight_Scene_sword_u_cm_np1_ba_goo_1.avi,sword,440,240,30.0,56,13.0,0,False
5491,Samurai_Fight_Scene_sword_u_cm_np1_le_goo_0.avi,sword,440,240,30.0,79,11.0,0,False
5492,Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_ba_med_0.avi,sword,320,240,30.0,80,20.0,0,False
5493,Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_le_med_2.avi,sword,320,240,30.0,80,17.0,0,False
5494,Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_le_med_3.avi,sword,320,240,30.0,80,33.0,0,False
5495,Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_ri_bad_4.avi,sword,320,240,30.0,80,35.0,0,False
5496,Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_ri_med_1.avi,sword,320,240,30.0,80,24.0,0,False
5497,Stage_Combat_4_-_Sword_Fight_sword_f_cm_np2_fr_bad_0.avi,sword,320,240,30.0,81,14.0,0,False
5498,Stage_Combat_4_-_Sword_Fight_sword_f_cm_np2_le_bad_1.avi,sword,320,240,30.0,66,4.0,0,False
5499,Stage_Combat_5_-_Sword_Fight_-_East_15_sword_f_cm_np2_le_bad_1.avi,sword,320,240,30.0,80,7.0,0,False
5500,Stage_Combat_5_-_Sword_Fight_-_East_15_sword_f_cm_np2_ri_bad_0.avi,sword,320,240,30.0,80,,0,False
5501,Star_Wars_I_Light_Sabre_Battle_Re-cut_sword_f_cm_np2_ba_med_0.avi,sword,568,240,30.0,111,,0,False
5502,Star_Wars_I_Light_Sabre_Battle_Re-cut_sword_f_cm_np2_ba_med_3.avi,sword,568,240,30.0,128,11.0,0,False
5503,Star_Wars_I_Light_Sabre_Battle_Re-cut_sword_f_cm_np2_ri_med_2.avi,sword,568,240,30.0,234,,0,False
5504,Star_Wars_I_Light_Sabre_Battle_Re-cut_sword_u_cm_np2_ri_med_1.avi,sword,568,240,30.0,210,11.0,0,False
5505,Takeda_Ryu_Iaido_sword_f_nm_np1_fr_med_3.avi,sword,320,240,30.0,80,1.0,0,False
5506,Takeda_Ryu_Iaido_sword_f_nm_np1_fr_med_7.avi,sword,320,240,30.0,80,2.0,0,False
5507,Takeda_Ryu_Iaido_sword_f_nm_np1_le_med_5.avi,sword,320,240,30.0,80,5.0,0,False
5508,Takeda_Ryu_Iaido_sword_f_nm_np2_le_med_0.avi,sword,320,240,30.0,80,8.0,0,False
5509,Takeda_Ryu_Iaido_sword_f_nm_np2_le_med_1.avi,sword,320,240,30.0,79,4.0,0,False
5510,The_Last_Samurai_-_In_Your_Honor_sword_f_nm_np2_le_bad_1.avi,sword,360,240,30.0,106,6.0,0,False
5511,The_Last_Samurai_-_In_Your_Honor_sword_f_nm_np3_fr_bad_0.avi,sword,360,240,30.0,58,12.0,0,False
5512,Ziyi_Zhang_vs__Michelle_Yeoh_best_fight_scene_ever_sword_f_cm_np2_le_med_1.avi,sword,320,240,30.0,111,22.0,0,False
5513,Ziyi_Zhang_vs__Michelle_Yeoh_best_fight_scene_ever_sword_u_cm_np2_fr_med_3.avi,sword,320,240,30.0,117,,0,False
